LATITUDE,LONGITUDE,DATE,TIME,cluster,MESSAGE
22.535965,-46.639284,11/5/12,15:46:20,cluster1,friend collect hurricane Sandi victim MAgEd via site regard possible happy
12.9816,77.6085,10/31/12,4:06:26,cluster2,collect donat victim ask donat blood
39.9516,-75.1638,11/4/12,23:51:59,cluster2,donat hurricane relief ask parent
42.266,-89.0867,11/3/12,5:34:16,cluster2,Rockford first look donat hurricane Rockford first kick
22.5726,88.3639,11/5/12,15:43:02,cluster1,robin robert make special plea  help victim hurricane Sandi
40.7561,-73.987,11/3/12,15:42:00,cluster2,robin learn help hurricane relief effort
22.535965,-46.639284,11/5/12,4:11:09,cluster1,get  help spread word hurricane Sandi thanksgiv almost
40.8556,-76.2351,11/3/12,23:59:06,cluster2,rescue center Bruis not broken could use help hurricane Sandi
39.9516,-75.1638,11/5/12,18:05:40,cluster2,donat hurricane relief fund today mani need help
33.7545,-84.3897,11/4/12,1:07:05,cluster1,resist run passion support hurricane Sandi victim
40.1586,-74.0703,11/3/12,17:27:40,cluster2,pleas text recross donat need help hurricane Sandi
22.535965,-46.639284,11/1/12,20:34:40,cluster1,recross call help people rock hurricane
40.7561,-73.987,11/3/12,0:52:53,cluster2,pleas donat recross survivor hurricane love new
36.7783,-119.418,10/30/12,15:46:58,cluster3,red cross org blood donat support affect hurricane Sandi
35.1429,-90.0524,10/30/12,22:57:12,cluster3,red cross need platelet donor aid hurricane effort assist victim Hurris
34.0688,-118.445,11/2/12,19:06:05,cluster3,red cross hurricane support incl donat specif zip  text recross
37.7752,-122.419,11/7/12,16:34:24,cluster3,help red cross hurricane Sandi relief victim shop good
22.535965,-46.639284,11/1/12,9:19:53,cluster1,sale  help people affect hurricane Sandi spread
22.535965,-46.639284,11/3/12,17:50:53,cluster2,rais money hurricane Sandi relief help decide print
22.535965,-46.639284,11/2/12,15:26:52,cluster1, cloth mani people city affect hurricane would like get
22.535965,-46.639284,11/7/12,11:31:06,cluster3,Purchas book donat red cross hurricane victim
38.8921,-77.0241,10/31/12,20:06:03,cluster1,pure Vida bracelet hurricane Sandi
22.535965,-46.639284,11/3/12,16:22:22,cluster3,prove  red help affect hurricane
40.6955,-74.271,11/6/12,16:01:47,cluster1,pray wonder donor volant could not proved hurricane Sandi relief without
32.9612,-96.9935,11/3/12,0:09:43,cluster2,east estime cost hurricane Sandi billion text donat
35.9684,-85.8518,11/1/12,1:12:47,cluster2,prayer devast hurricane pleas help text recross donat dikast relief
22.535965,-46.639284,11/7/12,23:25:44,cluster2,pleas stop donat phone card hurricane Sandi relief sunday loca luna
22.535965,-46.639284,10/31/12,23:12:44,cluster2,ply  donat help hurricane Sandi relief family
40.6752,-73.971,11/2/12,5:14:18,cluster1,pleas visit page see may abl help hit hard hurricane
43.1939,-71.5724,11/3/12,0:23:24,cluster2,pleas tune one mani station carri hurricane Sandi relief concert donat
40.7561,-73.987,11/3/12,4:17:03,cluster2,pleas text recross help need aftermath hurricane Sandi mean definite
31.2448,-92.145,11/2/12,5:03:21,cluster2,pleas text recross donat hurricane Sandi victim east people really need
22.535965,-46.639284,11/3/12,0:40:31,cluster2,text recross donat hurricane relief not thank
22.535965,-46.639284,11/3/12,0:42:26,cluster2,pleas text recross donat call make donat help hurricane Sandi victim
22.535965,-46.639284,10/31/12,23:07:24,cluster2,pleas text prevent donat anim rescue effort anim affect hurricane Sandi
22.535965,-46.639284,11/4/12,20:21:28,cluster2,pleas text kid donat help feed shelter kid hurt hurricane region
22.535965,-46.639284,11/4/12,22:31:35,cluster1,pleas text convoy help hurricane Sandi victim
35.2314,-80.8458,11/3/12,3:30:31,cluster3,pleas text make donat red cross help hurricane victim   surround area thank
38.8921,-77.0241,11/1/12,20:00:13,cluster1,pleas take moment read adj preside note help affect hurricane Sandi
22.535965,-46.639284,11/5/12,15:10:29,cluster2,pleas support hurricane relief effort donat text recross click
22.535965,-46.639284,11/5/12,19:26:14,cluster2,pleas stop arc donat hurricane relief
22.535965,-46.639284,11/5/12,13:27:51,cluster2,pleas show support hurricane Sandi victim text word recross
22.535965,-46.639284,10/30/12,18:59:02,cluster2,send instant txt donat help hurricane Sandi victim text make
40.7561,-73.987,11/3/12,3:53:58,cluster2,pleas  volant hurricane Sandi relief hit show
39.321,-111.094,11/2/12,22:30:45,cluster1,pleas mobwiv save live accept donat hurricane Sandi victim
51.5002,-0.126236,11/2/12,17:51:37,cluster1,pleas help hurricane Sandi
40.7561,-73.987,11/4/12,16:46:30,cluster1,pleas hurricane relief request goe victim today est lyric
22.535965,-46.639284,11/4/12,5:50:47,cluster1,between list supply need hurricane Sandi victim
40.7561,-73.987,11/4/12,16:13:25,cluster1,pleas long island hurricane Sandi relief page
22.535965,-46.639284,11/5/12,12:01:31,cluster1,pleas read help victim hurricane Sandi
42.4072,-71.3824,11/1/12,21:58:50,cluster1,pleas pray espece whaten help affect hurricane espece hard
40.7684,-74.1454,11/3/12,1:11:03,cluster2,pleas text word recross donat everyone affect hurricane Sandi
41.2033,-77.1945,11/4/12,13:25:06,cluster3,pleas keep text hurricane Sandi american red cross thank gail
40.8884,-73.4154,11/6/12,2:53:24,cluster1,pleas join gov chi Christi help hurricane victim support new jersey relief
33.7545,-84.3897,11/1/12,10:51:59,cluster2,join   basketball donat recross text hurricane Sandi victim
22.535965,-46.639284,11/2/12,3:56:23,cluster1,pleas join donat help hurricane Sandi victim breeze via
27.3382,-82.5269,11/4/12,11:41:56,cluster1,pleas help hurricane relief effort
40.7561,-73.987,11/5/12,13:48:19,cluster3,pleas help hurricane Sandi relief one way donat american red cross mani mani people
40.7566,-73.9863,11/3/12,0:35:15,cluster2,pleas help people affect hurricane Sandi visit
34.0522,-118.243,11/1/12,23:58:26,cluster1,pleas help need affect hurricane
22.535965,-46.639284,11/3/12,3:31:08,cluster2,pleas help affect hurricane make
36.7783,-119.418,11/3/12,3:09:24,cluster2,pleas help affect hurricane Sandi
22.535965,-46.639284,11/3/12,0:04:15,cluster2,pleas help affect hurricane Sandi every
22.535965,-46.639284,11/4/12,23:44:07,cluster2,pleas help victim hurricane recross donat call
42.8869,-78.8779,11/3/12,0:13:49,cluster2,pleas help victim hurricane Sandi text recross donat make
22.535965,-46.639284,10/31/12,4:48:21,cluster1,help respond affect hurricane Sandi text make
41.6529,-83.5778,10/30/12,16:54:49,cluster1,pleas help hurricane Sandi victim
43.1541,-77.6193,10/31/12,2:25:29,cluster2,pleas help anim affect hurricane text anim donat text
31.9686,-99.9018,11/3/12,15:15:27,cluster3,pleas help american red cross help hurricane Sandi know 
22.535965,-46.639284,11/3/12,0:24:28,cluster3,pleas help spread word red cross work help affect hurricane Sandi
43.9527,-72.4262,11/3/12,3:15:10,cluster2,pleas help victim hurricane Sandi visit make donat
43.0235,-83.6935,11/6/12,3:34:17,cluster2,pleas help hurricane Sandi count make chang not let people die need help donat Anyah 
34.5018,-84.7098,10/30/12,17:18:32,cluster2,pleas help neighbor affect hurricane Sandi support Sandi relief effort donat
49.2636,-123.139,11/3/12,3:58:38,cluster2,pleas make help people effect
40.4108,-75.2479,11/7/12,19:25:03,cluster1,pleas help Keller william help hurricane Sandi victim
38.8318,-76.6114,11/3/12,0:38:30,cluster2,pleas help hurricane Sandi
40.7561,-73.987,11/3/12,0:53:29,cluster2,pleas help hurricane survivor visit
40.7561,-73.987,11/3/12,0:17:22,cluster3,pleas  Ithun make donat red cross aid hurricane relief text give
40.4872,-74.4399,11/6/12,0:46:02,cluster3,pleas  buy one fund  hurricane relief unlike red cross 
42.8,-122.9,11/3/12,2:37:42,cluster3,pleas give fund   red cross hurricane Sandi
40.7282,-73.7949,11/2/12,16:57:51,cluster1,pleas follow link find help hurricane relief effort
22.535965,-46.639284,11/3/12,0:23:13,cluster2,pleas  make donat people hurricane area amount  txt recross
36.7783,-119.418,11/5/12,7:42:52,cluster3,pleas donat red cross help victim hurricane Sandi mani without home power
40.7747,-73.9821,11/2/12,19:18:02,cluster3,pleas donat red cross help people need hurt hurricane Sandi
22.535965,-46.639284,11/2/12,23:58:56,cluster3,pleas donat american red cross dikast relief hurricane Sandi
33.7615,-117.925,10/31/12,4:40:36,cluster3,pleas donat red cross hurricane
40.0583,-74.4057,11/3/12,2:24:35,cluster2,pleas donat recross help victim hurricane Sandi need pleas donat
22.535965,-46.639284,11/3/12,0:07:33,cluster3,pleas donat hurricane Sandi victim NBC station text red cross
40.0583,-74.4057,11/3/12,3:55:07,cluster2,pleas donat hurricane Sandi click donat yorker dentel washington
43.0402,-87.9145,11/3/12,2:02:48,cluster2,pleas donat hurricane relief chose donat
32.8415,-83.6492,11/5/12,22:55:38,cluster2,pleas donat monetary amount hurricane victim text recross pleas help
41.6032,-73.0877,11/3/12,1:52:37,cluster2,pleas donat hurricane relief text recross thank
38.8921,-77.0241,11/5/12,1:57:25,cluster2,pleas donat hurricane Sandi victim text convoy people really need help
47.913,-122.099,11/3/12,3:12:47,cluster2,pleas Anyah help devast hurricane Sandi visit call help
22.535965,-46.639284,11/7/12,22:00:29,cluster3,pleas help victim hurricane visit american red cross today inform
37.8393,-84.27,11/7/12,21:39:01,cluster1,pleas consed join hurricane relief
49.2636,-123.139,11/5/12,0:31:42,cluster3,pleas consed donat american red cross help recovery effort devast hurricane
40.7561,-73.987,11/3/12,16:41:03,cluster2,pleas consed donat help affect hurricane Sandi pass
22.535965,-46.639284,11/3/12,13:53:08,cluster2,pleas come food drive mccaffrey newton Yardley today help victim
22.535965,-46.639284,11/4/12,3:58:25,cluster2,pleas care donat help people anim affect hurricane
22.535965,-46.639284,11/6/12,2:26:41,cluster3,play dead island  donat red cross hurricane Sandi victim link
25.7743,-80.1903,11/3/12,3:35:21,cluster2,pleas text recross donat hurricane relief effort
41.4037,-73.4594,11/3/12,13:47:03,cluster3,pleas help american red cross help hurricane Sandi
39.9516,-75.1638,11/5/12,13:55:38,cluster1,collect food item mon tue pleas help victim hurricane
39.9516,-75.1638,11/2/12,16:35:10,cluster3,philadelphia union office help hurricane Sandi american red cross support
40.7719,-73.9306,11/4/12,17:36:22,cluster2,pleas  donat victim hurricane Sandi ship item occupy Sandi relief outpost church bklyn
41.0769,-85.134,11/2/12,19:11:54,cluster1,pet need blood east hurricane Sandi place demand anim blood state
42.3302,-83.0459,11/3/12,1:46:11,cluster2,txt recross donat help victim hurricane pleas  get word
44.6462,-63.5736,11/1/12,22:45:18,cluster2,people affect need text recross donat 
43.5009,-70.4428,11/2/12,11:57:13,cluster3,patriot Subaru match donat red cross hurricane relief fund click
40.6067,-74.1624,11/5/12,23:47:33,cluster3,part prove benefit red cross  hurricane relief pleas share
39.7496,-105.216,11/1/12,0:15:07,cluster1,page slut use help victim hurricane Sandi read see
22.535965,-46.639284,11/1/12,22:14:34,cluster1, support cloth hurricane Sandi
-84.2807,30.4383,11/5/12,13:32:20,cluster1,prove  hurricane Sandi relief effort
38.7904,-89.9794,10/30/12,20:26:44,cluster1,thought everyone deal Sandi aftermath  help hurricane Sandi
32.5641,-117.044,10/30/12,17:21:54,cluster3,thought affect hurricane Sandi pleas donat red cross
30.3651,-88.5486,10/31/12,17:34:36,cluster3,thought prayer affect hurricane Sandi tip red cross
41.8795,-87.6243,11/2/12,14:50:18,cluster1,Seri sale week send hurricane relief
22.535965,-46.639284,11/1/12,13:50:47,cluster3,hurricane Sandi relief phone bank red cross underway pleas call donat
34.098,-118.327,11/1/12,15:57:12,cluster2,heart  everyone impact hurricane Sandi pleas text recross make donat contribute
42.3589,-71.0578,11/1/12,18:45:18,cluster1,friend collect money hurricane relief may send cloth cash
35.2314,-80.8458,11/2/12,4:31:36,cluster1,follow pull keep hurricane Sandi relief order
39.9593,-74.1903,11/3/12,20:51:29,cluster2,area need major little thing would great pleas donat Sandi
22.535965,-46.639284,11/4/12,22:40:06,cluster1,great way help NYC hurricane
51.2538,-85.3232,11/2/12,22:46:36,cluster1,support hurricane Sandi relief effort buy
22.535965,-46.639284,11/4/12,15:33:08,cluster1,open blood mimosa sun prove  hurricane
41.6032,-73.0877,11/5/12,12:58:40,cluster1,way NYC Particia abc today help hurricane Sandi
40.7561,-73.987,11/3/12,1:11:14,cluster2,done donat text recross affect hurricane Sandi
22.535965,-46.639284,11/6/12,0:23:17,cluster1,   still need buy hurricane Sandi relief affect Sandi
39.9473,-75.175,11/3/12,4:14:18,cluster2,pleas support friend long beach  ring visit hurricane relief
41.1634,-74.0562,11/5/12,19:41:49,cluster2,use gift registry collect donat victim hurricane via
40.7029,-74.3788,11/5/12,18:57:39,cluster1,occupy way help hurricane occupy Sandi coordain relief effort help
-22.9035,-43.2096,11/2/12,21:04:31,cluster1,help survivor hurricane Sandi
40.7144,-74.006,10/30/12,16:15:27,cluster3,Obama campaign hurricane org red cross donat
40.7561,-73.987,11/5/12,18:10:45,cluster2,NYC look closet donat cloth spare local church help victim hurricane Sandi
22.535965,-46.639284,11/3/12,0:04:56,cluster2,hurricane come together benefit call text recross donat
42.934,-78.8804,11/3/12,0:33:28,cluster2,text donat hurricane victim put NBC
42.4606,-83.1346,10/31/12,18:02:51,cluster2,would good time consed donat money resource help display hurricane help
40.6752,-73.971,11/2/12,21:37:12,cluster1,marathon volant hurricane Sandi relief instead NYC neighborhood
22.535965,-46.639284,11/1/12,22:55:02,cluster2,donat help affect hurricane Sandi point  patch
37.4316,-78.6569,11/1/12,20:05:59,cluster1,look way help impact hurricane one way
22.535965,-46.639284,11/5/12,2:35:03,cluster1,not new york new jersey want help hurricane item ship relief
42.7009,-73.1087,11/5/12,19:01:22,cluster1,northern berkshire hurricane hour victim hurricane berkshire
22.535965,-46.639284,11/3/12,17:55:12,cluster2,make shirt help victim hurricane Sandi support use money benefit victim
22.535965,-46.639284,11/4/12,17:39:59,cluster1,hey  help fan affect hurricane
39.0458,-76.6413,10/31/12,11:37:27,cluster2,help affect hurricane Sandi text recross make donat 
22.535965,-46.639284,10/31/12,18:53:02,cluster2,fan donat season ticket  want help victim hurricane
37.0902,-95.7129,10/31/12,17:31:24,cluster3,NHL encourage support hurricane Sandi american red cross respond across multiple
40.7561,-73.987,10/31/12,21:42:57,cluster1,encourage support hurricane victim
40.7499,-73.988,11/4/12,2:30:26,cluster1,new york city marathon runner race help hurricane Sandi victim Staten island
40.6752,-73.971,11/1/12,21:35:50,cluster1,project sign help hurricane relief learn
22.535965,-46.639284,11/1/12,12:37:57,cluster3,Ithun accept red cross donat hurricane Sandi victim
29.9918,-95.3927,11/3/12,17:51:52,cluster3,mari oblige hurricane Sandi telethon click donat red
